keyword,legal_name,num_uei,cage,physical_address,mailing_address,entity_url,start_date,contact1,contact2,state_country_incorporation,congressional_district
Blue Rose Consulting Group,BLUE ROSE CONSULTING GROUP INC,W44MU5WNCXU7,7UFA9,"880 Harrison ST SE STE 162,Leesburg, Virginia,20175-4530, United States","880 Harrison ST SE,Suite 162,Leesburg, Virginia,20175-4530, United States",https://www.bluerose-consulting.com/,"Mar 24, 2017",Todd Weiler,Todd A Weiler,"District Of Columbia, United States",Virginia 10
test,,,,,,,,,,,
test,,,,,,,,,,,
test,,,,,,,,,,,
test,,,,,,,,,,,
test,,,,,,,,,,,
Vizulingo,VIZULINGO,HDU5ZNBABLZ1,(blank),"1206 Hammon AVE,Ephrata, Pennsylvania,17522-2918, United States","1206 Hammon AVE,Ephrata, Pennsylvania,17522-2918, United States",https://vizulingo.com/,"Jan 16, 2020","Mark Murphy, CEO","Mark Murphy, CEO","Delaware, United States",Pennsylvania 11
"L&D Enterprises, LLC",,,,"7 NUTMEG DR STE A7,ELLINGTON, CT,06029-5836, USA",,,,,,,
"L&D Enterprises, LLC",,,,"4530 E ZILLAH DR,ZILLAH, WA,98953-9326, USA",,,,,,,
"L&D Enterprises, LLC",,,,"3601 Kernan Blvd S #934,null,Jacksonville, FL,32224-9690, USA",,,,,,,
"L&D Enterprises, LLC",,,,"2607 Woodruff Rd STE E 1152,Simpsonville, SC,29681-4803, USA",,,,,,,
"L&D Enterprises, LLC",,,,"117 S LEXINGTON ST,STE 100,HARRISONVILLE, MO,64701-2444, USA",,,,,,,
,"BADGETT, NAN",M79RN9VAGXH5,8DSR8,"4540 E Coronado Ridge LN,Tucson, Arizona,85739-8796, United States","PO Box 8666,Tucson, Arizona,85738, United States",https://www.dbawordability.com/,"Jul 1, 1992",Nan Badgett,Nan Badgett,"Arizona, United States",Arizona 06
,FIONN & CO LLC,R362HUUJHH74,8XJ09,"215 Navajo CT,Morganville, New Jersey,07751-4617, United States","215 Navajo CT,Morganville, New Jersey,07751-4617, United States",,"Nov 9, 2020",Aishwarya Sharma,Nan Fisher,"Delaware, United States",New Jersey 03
,"BRANDABILITY, INC.",FAL4FJDASE94,3G2G4,"10501 Indiana AVE,Lubbock, Texas,79423-5179, United States","10501 Indiana,Lubbock, Texas,79423-5179, United States",http://www.brandability.com/,"Oct 1, 1992","Nan Brizendine, Controller","Nan Brizendine, Controller","Texas, United States",Texas 19
,"SHUKER, NAN R",UDQYX36MA9A5,51FV7,"5220 Loughboro RD NW,Washington, District Of Columbia,20016-2634, United States","5220 Loughboro RD NW,Washington, District Of Columbia,20016-2634, United States",,"Feb 2, 2004","Nan R. Shuker, Owner",Nan R. Shuker,"District Of Columbia, United States",District Of Columbia 98
,KIDS IN FOCUS,MFY3J3BEDGV5,8CQP4,"4455 E Camelback RD STE A215,Phoenix, Arizona,85018-2897, United States","3104 E Camelback RD,#104,Phoenix, Arizona,85016, United States",,"Oct 20, 2014","Nan McCoy, Executive Director","Nan McCoy, Executive Director","Arizona, United States",Arizona 01
Pi-to-Pi,"PRN ASSOCIATES, INCORPORATED",S69ZMP9NM5U9,3BXG8,"7601 E 88TH PLACE, #5,Indianapolis, Indiana,46256-1299, United States","7601 E 88TH PLACE, #5,Indianapolis, Indiana,46256-1299, United States",,,,,,
Pi-to-Pi,MCDANIEL FARMS INC,EK28CNM2ZYW8,7L4B1,"81745 Blue Mound RD,Sargent, Nebraska,68874-4117, United States","81745 Blue Mound RD,Sargent, Nebraska,68874-4117, United States",,,,,,
Pi-to-Pi,"SPECIAL COMMUNICATIONS, LLC",JXZVBZ8FZJL6,1QQG2,"2838 Croix CT,Virginia Beach, Virginia,23451-1365, United States","2838 Croix CT,Virginia Beach, Virginia,23451-1365, United States",,,,,,
Pi-to-Pi,JOURMIK LLC,ZYPETGFPAXN9,93S35,"13-53 Sunnyside DR,Fair Lawn, New Jersey,07410-4237, United States","13-53 Sunnyside DR,Fair Lawn, New Jersey,07410-4237, United States",,,,,,
Pi-to-Pi,"ORRS' ENVIRONMENTAL, LLC",M1LHWD15KHJ6,301F8,"7027 Old Madison Pike NW STE 108,Huntsville, Alabama,35806, United States","P.O. Box 21192,Huntsville, Alabama,35813, United States",,,,,,
No Code Stack,,,,,,,,,,,
No Code Stack,,,,,,,,,,,
No Code Stack,,,,,,,,,,,
CyPhy,RATIONAL CYPHY INC,MAVXNREBNY27,72QT7,"1512 Country Lake DR,Champaign, Illinois,61821-6428, United States","1512 Country Lake DR,Champaign, Illinois,61821-6428, United States",,"Jan 22, 2014",Mahesh Viswanathan,Mahesh Viswanathan,"Illinois, United States",Illinois 13
TheMe,,,,"1525 SPRUCE ST,PUEBLO, CO,81004-3428, USA",,,,,,,
TheMe,SHANGHAI INTERNATIONAL THEME PARK COMPANY LTD,GHNCZUNDDGF1,SRNY1,"NO.1-600,901-1100, Lane 255,West Shendi Road,Shanghai,(blank), China","NO.753, North Shendi Road,Shanghai, Shanghai,(blank), China",,"Apr 2, 2011",Smile Wang,Peiyao Wang,"(blank), China",Not Applicable
TheMe,LDNA LLC,K61BN13Y7WG1,9TQ98,"12064 Theme Aly,Orlando, Florida,32832-5144, United States","12064 Theme Aly,Orlando, Florida,32832-5144, United States",,"Jan 20, 2023","Daniel Galan, OWNER","Daniel Galan, OWNER","Florida, United States",Florida 09
TheMe,THEME APPAREL INC,Z5QRADKLUNQ5,8H6J7,"875 N Michigan AVE FL 31,Chicago, Illinois,60611-1962, United States","8129 S Green ST,Chicago, Illinois,60620-3144, United States",https://themefr.com/,"Feb 11, 2014","Dalaun Finch, President","Dalaun M Finch, President","Illinois, United States",Illinois 05
TheMe,HURON COUNTY FAIRGROUNDS,XECRJ6GLC983,9GDV5,"940 Fair RD,Norwalk, Ohio,44857-2041, United States","940 Fair RD,Norwalk, Ohio,44857-2041, United States",,"Jan 1, 1920","Joan Deeble, Treasurer","Richard Wiles, Vice President","(blank), (blank)",Ohio 05
Gregg Duncan,,,,,,,,,,,
Pneuma,,,,"17 Majestic Avenue,Nashua, NH,03063, USA",,,,,,,
Pneuma,,,,"4834 LOBLOLLY DR,CANAL WINCHESTER, OH,43110, USA",,,,,,,
Pneuma,,,,"4725 W SAND LAKE RD STE 210,ORLANDO, FL,32819-9510, USA",,,,,,,
Pneuma,"PROJECT PNEUMA, INC.",UWUNLBX1YPJ3,(blank),"25 W Fayette ST,Haskins CENTER, 6TH Floor,Baltimore, Maryland,21201-3702, United States","25 W Fayette ST,Haskins CENTER, 6TH Floor,Baltimore, Maryland,21201-3702, United States",,"Mar 20, 2015","Damion Cooper, Chief Executive Officer & Founder","Damion Cooper, Chief Executive Officer & Founder","Maryland, United States",Maryland 07
Pneuma,PNEUMA CHRISTIAN CENTER INTERNATIONAL INC,G9JUCNECG4G3,9FAW9,"7345 Old Cleveland Pike,Chattanooga, Tennessee,37421-1038, United States","7345 Old Cleveland Pike,Chattanooga, Tennessee,37421-1038, United States",https://www.pneuma.org/,"Sep 1, 1996","Ivan Brown, Executive Director","Ivan Brown, Executive Director","Tennessee, United States",Tennessee 03
"RIDO, LLC",,,,"9124 Lucys Overlook Way,Ellicott City, MD,21042-1818, USA",,,,,,,
"RIDO, LLC",,,,"2441 FALCONS WAY,SAINT CHARLES, MO,63303-4200, USA",,,,,,,
"RIDO, LLC",SOUTHEAST VOCATIONAL ALLIANCE INC,EJKGRBLJSZA1,39KL9,"12727 Featherwood DR STE 130,Houston, Texas,77034-4908, United States","5450 NW Central,Suite 315,Houston, Texas,77092, United States",,"Aug 26, 2004","Nathaniel Rido, CEO","Rashun Sanders, Office Manager","Texas, United States",Texas 29
OtherWordly LLC,OTHERWORDLY LLC,DRH5TCVN98N3,9CAH3,"7804 Garland AVE,Takoma Park, Maryland,20912-7712, United States","7804 Garland AVE,Takoma Park, Maryland,20912, United States",https://www.otherwordly.com/,"Jul 14, 2022",Michael Douma,Michael Douma,"Maryland, United States",Maryland 08
Nano-campers,"PRN ASSOCIATES, INCORPORATED",S69ZMP9NM5U9,3BXG8,"7601 E 88TH PLACE, #5,Indianapolis, Indiana,46256-1299, United States","7601 E 88TH PLACE, #5,Indianapolis, Indiana,46256-1299, United States",,,,,,
Nano-campers,MCDANIEL FARMS INC,EK28CNM2ZYW8,7L4B1,"81745 Blue Mound RD,Sargent, Nebraska,68874-4117, United States","81745 Blue Mound RD,Sargent, Nebraska,68874-4117, United States",,,,,,
Nano-campers,"SPECIAL COMMUNICATIONS, LLC",JXZVBZ8FZJL6,1QQG2,"2838 Croix CT,Virginia Beach, Virginia,23451-1365, United States","2838 Croix CT,Virginia Beach, Virginia,23451-1365, United States",,,,,,
Nano-campers,JOURMIK LLC,ZYPETGFPAXN9,93S35,"13-53 Sunnyside DR,Fair Lawn, New Jersey,07410-4237, United States","13-53 Sunnyside DR,Fair Lawn, New Jersey,07410-4237, United States",,,,,,
Nano-campers,"ORRS' ENVIRONMENTAL, LLC",M1LHWD15KHJ6,301F8,"7027 Old Madison Pike NW STE 108,Huntsville, Alabama,35806, United States","P.O. Box 21192,Huntsville, Alabama,35813, United States",,,,,,
SiteScan,"SITESCAN SUBSURFACE IMAGING, INC.",VCJCFLVMD3U6,04S92,"12130 Santa Margarita CT,Rancho Cucamonga, California,91730-6138, United States","12130 Santa Margarita Court,Rancho Cucamonga, California,91730, United States",,"Apr 14, 2020",Mike Hulst,Mike Hulst,"California, United States",California 35
SAFE Inc.,,,,,,,,,,,
SAFE Inc.,,,,,,,,,,,
SAFE Inc.,,,,,,,,,,,
SAFE Inc.,,,,,,,,,,,
SAFE Inc.,,,,,,,,,,,
Robinson Scientifics LLC,,,,"5000 THAYER CTR STE C,null,OAKLAND, MD,21550-1139, USA",,,,,,,
Rise Technology Inc,"RISE AUTISM TECHNOLOGY, INC.",U41ZHF9ATDE4,9CMT5,"1070 W Houghton Lake DR,Prudenville, Michigan,48651-9673, United States","1070 W Houghton Lake DR,Prudenville, Michigan,48651, United States",https://www.risevr.tech/,"May 15, 2017",Margaret Ficaj,"Margaret Ficaj, CEO","Michigan, United States",Michigan 01
Rise Technology Inc,TPC TECHNOLOGY PARTNERS,ZCLTY36X2MZ6,92EA9,"67 Hatherly Rise,Plymouth, Massachusetts,02360-3598, United States","67 Hatherly Rise,Plymouth, Massachusetts,02360-3598, United States",,"Aug 3, 2020","Michael E Buck, Mr.","Michael E Buck, Mr.","Massachusetts, United States",Massachusetts 09
Rise Technology Inc,RISE EDUCATION SCHOOLS INC.,JE62KFK3QLV8,76EG2,"6101 NW 31ST ST,Margate, Florida,33063-7035, United States","6101 NW 31ST Street,Margate, Florida,33311, United States",http://www.riseacademyschools.com/,"Oct 5, 2005","Carmella Morton, Executive Director","Carmella Morton, Executive Director","Florida, United States",Florida 23
Rise Technology Inc,RISE INNOVATIONS LLC,ZRFRSYDB5D45,9W2R3,"3504 Viburnum DR,Wylie, Texas,75098-7458, United States","3504 Viburnum DR,Wylie, Texas,75098-7458, United States",https://www.rise-innovations.com/,"Mar 18, 2024",Parth Kakadiya,Parth Kakadiya,"Texas, United States",Texas 03
Rise Technology Inc,BANGLADESH UNIVERSITY OF ENGINEERING AND TECHNOLOGY,SL4QQ93Y7TM1,SDZ82,"PALASHI, Bokshi Bazar,Dhaka,1000, Bangladesh","8TH Floor Ece Building West Palashi Buet,Dhaka, Dhaka,1205, Bangladesh",,"Jan 1, 1962","Muhammad A Talukder, Dr","Muhammad A Talukder, Dr","(blank), (blank)",Not Applicable
Maryland Data Science and Engineering,TYLOR DATA SERVICES LLC,ZU4SMHKJJ8H3,6Q0H3,"1385 Canterbury WAY,Potomac, Maryland,20854-6103, United States","1385 Canterbury WAY,Potomac, Maryland,20854-6103, United States",https://www.tylordata.com/,"Nov 5, 2010",DEBORAH TYLOR,DEBORAH TYLOR,"Maryland, United States",Maryland 08
Maryland Data Science and Engineering,SHAW & TOWNSEND INNOVATIONS LLC,NJ2ZQ53KPDJ4,9ZSD9,"44925 Tiffany WAY,California, Maryland,20619-2351, United States","44925 Tiffany WAY,California, Maryland,20619, United States",,"Aug 14, 2024","Jason Shaw, CEO","Jason Shaw, CEO","Maryland, United States",Maryland 05
Maryland Data Science and Engineering,SYMMACORE LLC,QUS5EF3AHVM3,9RCM5,"20210 Hidden Creek CT,Ashburn, Virginia,20147-4150, United States","4445 Corporation LN STE 264,Virginia Beach, Virginia,23462, United States",https://www.symmacore.com/,"Aug 26, 2023","Joseph Depew, CEO","Tony Depew, COO","Virginia, United States",Virginia 10
Maryland Data Science and Engineering,EMCS LLC,GC1SE416L785,61GM1,"9111 Edmonston RD,Greenbelt, Maryland,20770-1544, United States","501 Windboard WAY,Oxon Hill, Maryland,20745, United States",https://www.emcsglobal.net/,"Jul 29, 2003","Herbert L Emerson, President/CEO",Sherod J Emerson,"Maryland, United States",Maryland 04
Maryland Data Science and Engineering,TEAM DINO INC,RRZWB85K6ME5,9DUV9,"4985 Bayside RD,Chesapeake Beach, Maryland,20732-4016, United States","4985 Bayside RD,#730,Chesapeake Beach, Maryland,20732, United States",,"Feb 8, 2022",Michael Dehner,Michael Dehner,"Maryland, United States",Maryland 05
Lasarrus Clinic and Research Center,LASARRUS CLINIC AND RESEARCH CENTER INC,DD7BUVZK2EN8,6XZ47,"634 Kittendale CIR,Baltimore, Maryland,21220-2330, United States","634 Kittendale CIR,Baltimore, Maryland,21220-2330, United States",https://www.lasarrus.com/,"Jun 27, 2013","Lloyd Emokpae, Dr.","Lloyd Emokpae, Dr.","Maryland, United States",Maryland 02
"Kick Robotics, LLC",KICK ROBOTICS LLC,FUNBPPKNAA52,8QHJ4,"4806 Westway DR,Bethesda, Maryland,20816-1726, United States","4806 Westway DR,Bethesda, Maryland,20816-1726, United States",https://www.kickrobotics.com/,"Aug 3, 2020",Johnny Crupi,Johnny P Crupi,"Maryland, United States",Maryland 08
"InfraTrac, Inc.",INFRATRAC INC,SYELB4K7LDE8,551B9,"20140 Scholar DR STE 118,Hagerstown, Maryland,21742-6548, United States","20140 Scholar DR STE 118,Hagerstown, Maryland,21742-6548, United States",http://www.infratrac.com/,"Aug 29, 2006","SHARON FLANK, Dr.","Jon Schupp, General Manager","Delaware, United States",Maryland 06
"IES Life Sciences, Inc.",ATSC IES INC,MMWQE517KBM5,7QRW3,"1620 W Sunrise BLVD,Gilbert, Arizona,85233-5044, United States","1620 W Sunrise BLVD STE 101,Gilbert, Arizona,85233-5044, United States",https://www.atscva.com/,"Oct 3, 2016","Mark Kockler, CFO","Mark Kockler Lockler, CFO","Virginia, United States",Arizona 05
"Auxergen, Inc.",AUXERGEN INC,NMGCN8XX49C7,8LXF6,"701 E Pratt ST,STE 4011,Baltimore, Maryland,21202-3183, United States","701 E Pratt ST STE 4011,Baltimore, Maryland,21202-3183, United States",https://auxergen.com/,"Jul 22, 2015","Gregory P Contreras, CEO","Gregory P Contreras, CEO","Delaware, United States",Maryland 07
Advanced Biomimetic Sensors,"ADVANCED BIOMIMETIC SENSORS, INC.",K36KSVKVEMM6,4GA16,"6710A Rockledge DR STE 400 Unit 405,Bethesda, Maryland,20817-2847, United States","6710A Rockledge DR Suite 400,Unit 405,Bethesda, Maryland,20817-2847, United States",http://www.abs-isensors.com/,"Jun 12, 2006","ELLEN T chen, President","ELLEN T chen, President","Maryland, United States",Maryland 08
"Adloris, ltd","ADLORIS FOUNDATION, INC",F8GLQL7QZ8H3,7GGA5,"755 80TH ST S,Birmingham, Alabama,35206-3933, United States","711 W 40TH ST STE 153,101,Baltimore, Maryland,21211, United States",https://www.adloris.org/,"Jan 11, 2013",Adler Archer,Adler Archer,"Pennsylvania, United States",Alabama 07
Advanced Food Safety Technologies,AWE TECHNOLOGIES LLC,RAWCRKANK8U3,87GC7,"261 W Main ST,Bay Shore, New York,11706-8319, United States","261 W Main ST,Bay Shore, New York,11706-8319, United States",http://awetech8.com/site/,"Jan 19, 2018","Peter G Espina, CEO","Dipen N Sinha, Chief Technology Officer","New York, United States",New York 02
AMAZ,AMAZ CONSULTING LLC,XMR7LBP8AP39,97D19,"138 Pickett DR,Saint Augustine, Florida,32084-6646, United States","138 Pickett DR,Saint Augustine, Florida,32084-6646, United States",,"Apr 6, 2020",Eliana N Roque,Eliana N Roque,"Florida, United States",Florida 05
ARL,,,,"500 SHADYWAY RD,WAYZATA, MN,55391-1109, USA",,,,,,,
ARL,,,,"6071 Santa Maria Dr,null,Winston Salem, NC,9764, USA",,,,,,,
ARL,,,,"215 PARK AVE S,NEW YORK, NY,10003-1603, USA",,,,,,,
ARL,"PENNSYLVANIA STATE UNIVERSITY, THE",FMRJAGEKALE5,6D012,"225 Science Park RD,State College, Pennsylvania,16803-2213, United States","225 Science Park RD,State College, Pennsylvania,16803-2213, United States",,"Jan 1, 1945","James Dromazos, Manager","Melissa Etters, Deputy Director of Security","Pennsylvania, United States",Pennsylvania 15
ARL,ARL INSURANCE AGENCY LLC,ZJ2YLWCDJSV6,9REN0,"6071 Santa Maria DR,Winston Salem, North Carolina,27106-9764, United States","6071 Santa Maria DR,Winston Salem, North Carolina,27106, United States",http://arlinsureall.com/,"Oct 13, 2020","Anthanette Petree, CEO","Anthanette Petree, CEO","North Carolina, United States",North Carolina 05
Beacon In the Clouds,,,,"126 CLOUDS LN,INDEPENDENCE, VA,24348-5076, USA",,,,,,,
Brian Lewis,LEWIS BROTHERS INC,SBV8LL4AKML9,30GS7,"4847 Left Fork Maces Creek RD,Viper, Kentucky,41774-8448, United States","4847 Left Fork Maces Creek RD,Viper, Kentucky,41774, United States",,"Sep 28, 2000","Brian Lewis, President",Brian Lewis,"Kentucky, United States",Kentucky 05
Brian Lewis,STELLAR ENTERPRISES LLC,LB63ZYSEDXQ1,9N7B7,"11508 N Bristol AVE,Kansas City, Missouri,64156-7828, United States","11508 N Bristol AVE,Kansas City, Missouri,64156-7828, United States",,"Jun 26, 2023","Brian Lewis, Owner","Brian Lewis, Owner","Missouri, United States",Missouri 05
Brian Lewis,OIL CAPITAL ELECTRIC LLC,KN2HM63Y4NA5,3U8C5,"3837 W Vancouver ST,Broken Arrow, Oklahoma,74012-2397, United States","3837 W Vancouver ST,Broken Arrow, Oklahoma,74012-2397, United States",,"Jan 1, 2003",Brian Lewis,Brian Lewis,"Oklahoma, United States",Oklahoma 01
Brian Lewis,"SYNTHESIS INDUSTRIES, INC.",JM4EMRKDMNA5,0AR91,"167 H. Street,Lewistown, Montana,59457, United States","P.O.BOX 3535,167 H Street,Lewistown, Montana,59457-3535, United States",,"Jan 1, 1986",BRIAN LEWIS,Jacob Gremaux,"Montana, United States",Montana 02
Brian Lewis,"BATH VOLUNTEER FIRE DEPARTMENT, INC.",C32GP93JED22,6KEV1,"50 E Morris ST,Bath, New York,14810-1643, United States","50 E Morris ST.,Bath, New York,14810-1643, United States",http://bathfire.org/,"Jan 10, 1957","Brian J Lewis, Fire Fighter","Michael A Fiordo, Fire Chief","New York, United States",New York 23
CADRE,,,,"MARADI,MARADI,(blank), NER",,,,,,,
CADRE,,,,"2915 WEST INTERSTATE 40,AMARILLO, TX,79109-1607, USA",,,,,,,
CADRE,,,,"Niamey,Niamey,(blank), NER",,,,,,,
CADRE,,,,"100 E STATE ST,DOYLESTOWN, PA,18901-4313, USA",,,,,,,
CADRE,,,,"2001 CHICON ST,AUSTIN, TX,78722-2428, USA",,,,,,,
CAMP,CAMP VERDE UNIFIED SCHOOL DISTRICT,HJX3CXELDND9,5Q6T4,"410 Camp Lincoln RD,Camp Verde, Arizona,86322-7494, United States","410 Camp Lincoln Road,Camp Verde, Arizona,86322-7494, United States",http://campverdeschools.net/,"Apr 4, 1894","Debbie Witt, Business Manager",STEVE Hicks,"(blank), (blank)",Arizona 02
CAMP,"C&S PEST CONTROL CO, LLC",DNBPDHT1GR71,374G1,"1624 Hillcrest DR N,Watertown, South Dakota,57201-5748, United States","1624 Hillcrest DR,Watertown, South Dakota,57201-5748, United States",,"Mar 26, 2005",Tom S CAMP,TOM S Camp,"South Dakota, United States",South Dakota 00
CAMP,"CATHOLIC YOUTH ORGANIZATION CAMP RANCHO FRAMASA, INC.",W6ETX7HB78T5,6QNE7,"2230 Clay Lick RD,Nashville, Indiana,47448-8638, United States","2230 N. Clay Lick Road,Nashville, Indiana,47448-8338, United States",http://www.campranchoframasa.org/,"Jun 1, 1946",CATHOLIC YOUTH ORGANIZATION CAMP RANCHO FRAMASA Camp Rancho Framasa,CATHOLIC YOUTH ORGANIZATION CAMP RANCHO FRAMASA Camp Rancho Framasa,"Indiana, United States",Indiana 09
CAMP,CAMP CROOK VOLUNTEER FIRE DEPARTMENT,N6U7MHXFZ7L4,3FR45,"13172 S. Camp Crook RD.,Camp Crook, South Dakota,57724-6001, United States","13172 S. Camp Crook RD,Camp Crook, South Dakota,57724-0062, United States",,"Feb 7, 1968",GEORGE Davis,JEAN Tennant,"South Dakota, United States",South Dakota 00
CAMP,CAMP POINT TOWNSHIP ROAD DISTRICT,KRK6P5M9RKE6,702N6,"303 S Jefferson ST,Camp Point, Illinois,62320, United States","PO Box 263,Camp Point, Illinois,62320-0263, United States",,"Jan 1, 1849","Bradley M Obert, Camp Point Township Road Commissioner","Bradley M Obert, Camp Point Township Road Commissioner","(blank), (blank)",Illinois 15
CDRD,INTERNATIONAL CENTER FOR LIVING AQUATIC RESOURCES MANAGEMENT,YU24LHCA8WL9,Y0325,"WORLDFISH, Jalan Batu Maung,Batu Maung,Bayan Lepas,11960, Malaysia","WORLDFISH, Jalan Batu Maung,Batu Maung,Bayan Lepas,11960, Malaysia",,"Jan 1, 1977",ESSAM YASSIN MOHAMMED,"Su Ching Tan, Grants and Contracts Manager","(blank), Philippines",Not Applicable
Cell Capture,VETERANS EZ INFO INC.,HH52KZGMV2Y6,6S6R0,"1901 1ST AVE,STE 192,San Diego, California,92101-2356, United States","1901 1ST Avenue,Suite 192,San Diego, California,92101-2356, United States",http://www.vetsez.com/,"Apr 19, 2012","Sanjay Dhar, Executive Vice President & CIO","Phonprapha Miner, Vice President, Operations","California, United States",California 50
Cell Capture,TERMINUS SOLUTIONS LLC,VE18EKTTGW47,97QX6,"1627 K ST NW,STE 500,Washington, District Of Columbia,20006-1708, United States","1627 K ST NW,STE 500,Washington, District Of Columbia,20006-1708, United States",https://www.terminus.llc/,"Nov 1, 2021","Brian James, COO","Michael Parrish, CEO","District Of Columbia, United States",District Of Columbia 98
ComSol Inc.,,,,"No46, 3rd Floor, Phoenix Pinnacle.,Ulsoor Road,Bengaluru,560042, IND",,,,,,,
ComSol Inc.,,,,"114 CRESCENT AVE. APT 3,PLAINFIELD, NJ,07060-1886, USA",,,,,,,
ComSol Inc.,"818 SOLUTIONS, LLC",H3EQB7YKZME6,9WWB6,"31411 Sandpiper Creek DR,Hockley, Texas,77447-5504, United States","12320 BARKER-CYPRESS RD,Suite 600-1063,Cypress, Texas,77429, United States",,"Sep 17, 2021",Jason Fortenberry,Jason Fortenberry,"Texas, United States",Texas 08
ComSol Inc.,"COMSOL, INC.",N3FKP2UJ5C21,1RCX0,"100 District AVE,Burlington, Massachusetts,01803-5042, United States","100 District Avenue,Burlington, Massachusetts,01803, United States",http://www.comsol.com/,"Nov 1, 1999",Susanne Kimball,Marci Baker,"Massachusetts, United States",Massachusetts 06
Control Innovations,ELECTRICAL CONTROL INNOVATIONS INC.,ZN3NKGNHERM8,5QDC1,"94-547 Ukee ST,STE 115,Waipahu, Hawaii,96797-4449, United States","P.O.BOX 894080,Mililani, Hawaii,96789-8080, United States",,"Oct 1, 2008","BENJAMIN GAMBOA, President","BENJAMIN GAMBOA, President","Hawaii, United States",Hawaii 01
